date,open,close,low,high,volume
2016-01-05 15:15:00+05:30,16538.4,16539.25,16530.55,16549.65,0
2016-01-06 09:15:00+05:30,16505.45,16472.9,16456.85,16536.15,0
2016-01-06 09:30:00+05:30,16472.9,16492.95,16472.35,16507.15,0
2016-01-06 09:45:00+05:30,16490.9,16482.15,16473.65,16502.55,0
2016-01-06 10:00:00+05:30,16482.5,16474.7,16468.15,16495.55,0
2016-01-06 10:15:00+05:30,16472.55,16527.25,16472.55,16548.95,0
2016-01-06 10:30:00+05:30,16525.3,16534.4,16505.9,16558.35,0
2016-01-06 10:45:00+05:30,16537.9,16562.35,16523.55,16568.95,0
2016-01-06 11:00:00+05:30,16562.45,16559.45,16539.3,16572.7,0
2016-01-06 11:15:00+05:30,16559.65,16540.75,16536.2,16597.9,0
2016-01-06 11:30:00+05:30,16538.85,16569.9,16537.25,16572.8,0
2016-01-06 11:45:00+05:30,16568.95,16574.85,16547.35,16578.25,0
2016-01-06 12:00:00+05:30,16575.65,16564.05,16561.3,16589.3,0
2016-01-06 12:15:00+05:30,16562.7,16558.0,16545.75,16570.45,0
2016-01-06 12:30:00+05:30,16558.0,16556.0,16546.95,16560.7,0
2016-01-06 12:45:00+05:30,16555.8,16554.2,16538.45,16558.6,0
2016-01-06 13:00:00+05:30,16554.7,16594.75,16546.75,16594.75,0
2016-01-06 13:15:00+05:30,16594.1,16599.75,16580.9,16614.95,0
2016-01-06 13:30:00+05:30,16599.8,16562.2,16555.8,16601.6,0
2016-01-06 13:45:00+05:30,16561.15,16486.85,16485.0,16588.2,0
2016-01-06 14:00:00+05:30,16485.75,16389.1,16389.1,16497.2,0
2016-01-06 14:15:00+05:30,16388.75,16422.25,16377.65,16437.0,0
2016-01-06 14:30:00+05:30,16419.45,16418.85,16399.0,16435.85,0
2016-01-06 14:45:00+05:30,16420.15,16450.7,16413.4,16459.45,0
2016-01-06 15:00:00+05:30,16450.7,16427.55,16423.15,16451.0,0
2016-01-06 15:15:00+05:30,16427.1,16438.5,16420.1,16448.4,0
2016-01-07 09:15:00+05:30,16256.55,16205.75,16175.2,16256.55,0
2016-01-07 09:30:00+05:30,16206.05,16144.7,16139.8,16211.45,0
2016-01-07 09:45:00+05:30,16150.25,16171.25,16142.65,16189.2,0
2016-01-07 10:00:00+05:30,16172.05,16171.5,16166.1,16201.4,0
2016-01-07 10:15:00+05:30,16172.25,16149.1,16137.1,16181.25,0
2016-01-07 10:30:00+05:30,16147.75,16162.8,16143.55,16171.1,0
2016-01-07 10:45:00+05:30,16162.2,16161.75,16150.1,16171.8,0
2016-01-07 11:00:00+05:30,16160.95,16143.95,16128.65,16174.1,0
2016-01-07 11:15:00+05:30,16145.05,16146.45,16123.35,16147.85,0
2016-01-07 11:30:00+05:30,16146.6,16106.35,16094.0,16151.1,0
2016-01-07 11:45:00+05:30,16105.15,16097.6,16090.15,16126.15,0
2016-01-07 12:00:00+05:30,16098.6,16076.15,16067.8,16116.4,0
2016-01-07 12:15:00+05:30,16079.25,16093.5,16078.15,16131.7,0
2016-01-07 12:30:00+05:30,16095.7,16098.7,16088.1,16115.25,0
2016-01-07 12:45:00+05:30,16098.65,16132.65,16098.65,16144.95,0
2016-01-07 13:00:00+05:30,16133.3,16122.95,16122.95,16164.6,0
2016-01-07 13:15:00+05:30,16123.5,16130.35,16122.45,16143.65,0
2016-01-07 13:30:00+05:30,16130.5,16140.15,16113.4,16152.2,0
2016-01-07 13:45:00+05:30,16140.2,16129.55,16114.2,16140.6,0
2016-01-07 14:00:00+05:30,16129.55,16114.35,16094.9,16131.85,0
2016-01-07 14:15:00+05:30,16115.15,16099.35,16097.8,16158.3,0
2016-01-07 14:30:00+05:30,16099.55,16105.45,16082.35,16129.45,0
2016-01-07 14:45:00+05:30,16103.8,16083.35,16074.05,16105.0,0
2016-01-07 15:00:00+05:30,16084.0,16095.6,16081.1,16114.2,0
2016-01-07 15:15:00+05:30,16097.5,16069.75,16049.75,16100.05,0
2016-01-08 09:15:00+05:30,16135.4,16182.35,16125.35,16229.0,0
2016-01-08 09:30:00+05:30,16180.2,16164.4,16151.75,16201.3,0
2016-01-08 09:45:00+05:30,16165.3,16151.6,16136.7,16177.25,0
2016-01-08 10:00:00+05:30,16151.15,16133.6,16104.1,16151.15,0
2016-01-08 10:15:00+05:30,16133.95,16138.0,16132.05,16151.4,0
2016-01-08 10:30:00+05:30,16138.55,16137.2,16124.95,16166.75,0
2016-01-08 10:45:00+05:30,16136.6,16129.85,16129.6,16145.35,0
2016-01-08 11:00:00+05:30,16130.75,16127.8,16121.2,16137.85,0
2016-01-08 11:15:00+05:30,16129.55,16148.35,16127.55,16174.15,0
2016-01-08 11:30:00+05:30,16148.5,16133.25,16129.8,16155.5,0
2016-01-08 11:45:00+05:30,16131.0,16121.7,16109.55,16134.85,0
2016-01-08 12:00:00+05:30,16121.7,16122.9,16112.5,16132.1,0
2016-01-08 12:15:00+05:30,16122.9,16131.1,16115.95,16135.85,0
2016-01-08 12:30:00+05:30,16130.2,16149.0,16129.55,16165.2,0
2016-01-08 12:45:00+05:30,16151.25,16173.15,16146.6,16186.4,0
2016-01-08 13:00:00+05:30,16172.6,16191.85,16146.35,16198.3,0
2016-01-08 13:15:00+05:30,16190.2,16186.7,16183.0,16207.7,0
2016-01-08 13:30:00+05:30,16188.8,16156.2,16147.8,16194.35,0
2016-01-08 13:45:00+05:30,16156.8,16200.5,16148.75,16201.5,0
2016-01-08 14:00:00+05:30,16200.65,16205.7,16183.05,16212.0,0
2016-01-08 14:15:00+05:30,16206.05,16192.75,16184.9,16210.75,0
2016-01-08 14:30:00+05:30,16194.8,16154.55,16152.3,16195.7,0
2016-01-08 14:45:00+05:30,16159.75,16134.95,16134.95,16168.2,0
2016-01-08 15:00:00+05:30,16138.7,16130.95,16120.7,16144.25,0
2016-01-08 15:15:00+05:30,16130.1,16166.9,16126.65,16173.0,0
2016-01-11 09:15:00+05:30,15979.05,15882.35,15871.25,15979.05,0
2016-01-11 09:30:00+05:30,15882.15,15857.7,15840.6,15882.15,0
2016-01-11 09:45:00+05:30,15859.05,15901.8,15858.9,15905.8,0
2016-01-11 10:00:00+05:30,15905.15,15952.5,15905.15,15991.8,0
2016-01-11 10:15:00+05:30,15951.9,15942.85,15930.3,15959.3,0
2016-01-11 10:30:00+05:30,15942.05,15967.0,15927.75,15976.35,0
2016-01-11 10:45:00+05:30,15968.2,15953.65,15940.6,15978.85,0
2016-01-11 11:00:00+05:30,15952.7,15973.75,15947.2,15995.7,0
2016-01-11 11:15:00+05:30,15968.85,15960.4,15948.65,15985.3,0
2016-01-11 11:30:00+05:30,15959.5,16022.85,15947.95,16027.95,0
2016-01-11 11:45:00+05:30,16023.1,16043.3,16011.35,16054.7,0
2016-01-11 12:00:00+05:30,16047.35,15946.2,15942.8,16051.1,0
2016-01-11 12:15:00+05:30,15947.4,15940.25,15922.9,15959.85,0
2016-01-11 12:30:00+05:30,15938.2,15944.4,15928.15,15958.1,0
2016-01-11 12:45:00+05:30,15945.0,15946.45,15932.2,15961.65,0
2016-01-11 13:00:00+05:30,15943.7,15962.9,15938.25,15969.8,0
2016-01-11 13:15:00+05:30,15962.45,15978.6,15962.25,15988.25,0
2016-01-11 13:30:00+05:30,15976.25,15994.55,15975.05,16011.85,0
2016-01-11 13:45:00+05:30,15992.95,16015.4,15988.75,16045.75,0
2016-01-11 14:00:00+05:30,16015.85,16084.9,16013.85,16129.45,0
2016-01-11 14:15:00+05:30,16087.2,16134.8,16076.95,16156.8,0
2016-01-11 14:30:00+05:30,16132.65,16073.7,16067.2,16147.75,0
2016-01-11 14:45:00+05:30,16073.3,16061.35,16039.75,16080.7,0
2016-01-11 15:00:00+05:30,16059.85,16003.3,16000.3,16061.85,0
2016-01-11 15:15:00+05:30,16000.4,16035.0,15985.8,16039.95,0
2016-01-12 09:15:00+05:30,16080.4,16014.25,15997.2,16080.4,0
2016-01-12 09:30:00+05:30,16016.3,15983.6,15970.0,16027.0,0
2016-01-12 09:45:00+05:30,15982.65,15966.35,15957.75,16002.15,0
2016-01-12 10:00:00+05:30,15962.75,15947.25,15926.5,15984.45,0
2016-01-12 10:15:00+05:30,15946.0,15913.95,15900.25,15957.75,0
2016-01-12 10:30:00+05:30,15913.55,15868.95,15856.0,15914.15,0
2016-01-12 10:45:00+05:30,15869.75,15852.4,15838.7,15875.2,0
2016-01-12 11:00:00+05:30,15852.6,15858.45,15815.9,15883.0,0
2016-01-12 11:15:00+05:30,15859.45,15871.75,15859.45,15894.7,0
2016-01-12 11:30:00+05:30,15871.15,15847.4,15830.65,15871.15,0
2016-01-12 11:45:00+05:30,15845.5,15824.55,15817.85,15851.45,0
2016-01-12 12:00:00+05:30,15822.65,15771.2,15768.1,15824.55,0
2016-01-12 12:15:00+05:30,15769.95,15787.3,15739.5,15788.25,0
2016-01-12 12:30:00+05:30,15787.95,15792.25,15782.6,15809.05,0
2016-01-12 12:45:00+05:30,15791.75,15787.4,15787.4,15807.6,0
2016-01-12 13:00:00+05:30,15787.6,15743.1,15730.9,15795.05,0
2016-01-12 13:15:00+05:30,15742.4,15748.1,15742.4,15773.3,0
2016-01-12 13:30:00+05:30,15749.55,15774.95,15728.25,15783.45,0
2016-01-12 13:45:00+05:30,15779.95,15798.4,15762.35,15803.9,0
2016-01-12 14:00:00+05:30,15797.3,15783.75,15772.45,15834.25,0
2016-01-12 14:15:00+05:30,15779.95,15748.1,15732.25,15783.9,0
2016-01-12 14:30:00+05:30,15745.75,15713.1,15702.9,15772.75,0
2016-01-12 14:45:00+05:30,15713.7,15738.5,15699.95,15741.45,0
2016-01-12 15:00:00+05:30,15735.0,15723.2,15720.5,15758.15,0
2016-01-12 15:15:00+05:30,15723.55,15748.3,15717.3,15752.55,0
2016-01-13 09:15:00+05:30,15835.05,15843.45,15798.8,15859.8,0
2016-01-13 09:30:00+05:30,15842.85,15870.6,15842.85,15888.4,0
2016-01-13 09:45:00+05:30,15872.45,15905.9,15869.7,15932.6,0
2016-01-13 10:00:00+05:30,15902.95,15887.7,15880.5,15913.35,0
2016-01-13 10:15:00+05:30,15889.15,15888.8,15876.6,15901.85,0
2016-01-13 10:30:00+05:30,15888.5,15862.5,15843.9,15905.1,0
2016-01-13 10:45:00+05:30,15862.55,15839.2,15837.35,15871.7,0
2016-01-13 11:00:00+05:30,15839.55,15630.3,15574.05,15847.3,0
2016-01-13 11:15:00+05:30,15632.8,15614.8,15611.85,15701.4,0
2016-01-13 11:30:00+05:30,15617.4,15607.75,15561.1,15642.75,0
2016-01-13 11:45:00+05:30,15606.9,15637.35,15599.05,15666.7,0
2016-01-13 12:00:00+05:30,15635.75,15618.7,15602.5,15648.25,0
2016-01-13 12:15:00+05:30,15621.0,15622.7,15614.0,15658.45,0
2016-01-13 12:30:00+05:30,15623.1,15590.8,15567.1,15631.05,0
2016-01-13 12:45:00+05:30,15590.25,15554.5,15540.45,15600.75,0
2016-01-13 13:00:00+05:30,15552.6,15571.0,15532.25,15580.25,0
2016-01-13 13:15:00+05:30,15571.2,15609.25,15560.35,15621.8,0
2016-01-13 13:30:00+05:30,15608.4,15738.8,15587.8,15741.25,0
2016-01-13 13:45:00+05:30,15738.9,15709.95,15703.25,15795.3,0
2016-01-13 14:00:00+05:30,15709.0,15759.25,15672.25,15765.25,0
2016-01-13 14:15:00+05:30,15766.3,15837.1,15720.85,15851.35,0
2016-01-13 14:30:00+05:30,15838.1,15921.45,15833.9,15956.25,0
2016-01-13 14:45:00+05:30,15920.8,15885.3,15860.55,15949.2,0
2016-01-13 15:00:00+05:30,15884.7,15899.45,15847.4,15904.8,0
2016-01-13 15:15:00+05:30,15902.75,15833.7,15832.4,15905.65,0
2016-01-14 09:15:00+05:30,15612.1,15596.25,15558.9,15642.45,0
2016-01-14 09:30:00+05:30,15599.7,15580.2,15558.75,15601.85,0
2016-01-14 09:45:00+05:30,15578.15,15497.0,15488.5,15583.8,0
2016-01-14 10:00:00+05:30,15489.85,15528.55,15453.4,15528.55,0
2016-01-14 10:15:00+05:30,15529.25,15515.75,15501.45,15538.3,0
2016-01-14 10:30:00+05:30,15514.75,15585.65,15511.4,15612.7,0
2016-01-14 10:45:00+05:30,15587.25,15608.0,15562.7,15610.9,0
2016-01-14 11:00:00+05:30,15608.95,15597.75,15581.35,15628.1,0
2016-01-14 11:15:00+05:30,15596.15,15619.8,15590.35,15665.85,0
2016-01-14 11:30:00+05:30,15619.7,15642.95,15617.75,15669.9,0
2016-01-14 11:45:00+05:30,15643.15,15624.95,15612.0,15657.4,0
2016-01-14 12:00:00+05:30,15624.8,15659.3,15622.25,15684.3,0
2016-01-14 12:15:00+05:30,15659.6,15664.4,15654.2,15685.65,0
2016-01-14 12:30:00+05:30,15666.45,15651.75,15645.25,15673.1,0
2016-01-14 12:45:00+05:30,15650.9,15701.05,15632.95,15721.8,0
2016-01-14 13:00:00+05:30,15700.1,15722.85,15696.3,15745.9,0
2016-01-14 13:15:00+05:30,15725.35,15785.85,15699.4,15791.15,0
2016-01-14 13:30:00+05:30,15783.6,15747.0,15711.5,15803.2,0
2016-01-14 13:45:00+05:30,15744.8,15689.05,15643.8,15754.25,0
2016-01-14 14:00:00+05:30,15689.1,15665.3,15649.6,15711.35,0
2016-01-14 14:15:00+05:30,15666.7,15643.95,15608.1,15666.7,0
2016-01-14 14:30:00+05:30,15644.6,15602.25,15564.9,15649.9,0
2016-01-14 14:45:00+05:30,15605.3,15618.75,15586.35,15640.35,0
2016-01-14 15:00:00+05:30,15621.95,15624.35,15598.45,15643.55,0
2016-01-14 15:15:00+05:30,15624.45,15589.65,15581.15,15636.55,0
2016-01-15 09:15:00+05:30,15621.85,15611.7,15547.5,15650.0,0
2016-01-15 09:30:00+05:30,15611.75,15572.05,15572.05,15625.85,0
2016-01-15 09:45:00+05:30,15570.55,15614.25,15556.8,15632.75,0
2016-01-15 10:00:00+05:30,15613.85,15588.6,15545.35,15616.1,0
2016-01-15 10:15:00+05:30,15587.1,15583.1,15579.65,15610.65,0
2016-01-15 10:30:00+05:30,15582.7,15557.55,15538.1,15606.2,0
2016-01-15 10:45:00+05:30,15557.5,15530.45,15518.5,15572.35,0
2016-01-15 11:00:00+05:30,15530.8,15559.45,15525.9,15567.2,0
2016-01-15 11:15:00+05:30,15558.75,15554.3,15541.8,15572.05,0
2016-01-15 11:30:00+05:30,15553.6,15571.9,15553.1,15596.95,0
2016-01-15 11:45:00+05:30,15571.65,15569.25,15555.65,15589.15,0
2016-01-15 12:00:00+05:30,15567.6,15523.4,15519.7,15567.6,0
2016-01-15 12:15:00+05:30,15523.05,15513.25,15488.25,15544.25,0
2016-01-15 12:30:00+05:30,15514.9,15498.0,15488.8,15515.95,0
2016-01-15 12:45:00+05:30,15498.05,15508.85,15494.4,15527.2,0
2016-01-15 13:00:00+05:30,15513.7,15531.35,15506.9,15548.85,0
2016-01-15 13:15:00+05:30,15532.05,15515.65,15502.75,15542.75,0
2016-01-15 13:30:00+05:30,15514.8,15522.5,15500.8,15570.05,0
2016-01-15 13:45:00+05:30,15522.8,15487.0,15467.55,15522.8,0
2016-01-15 14:00:00+05:30,15489.7,15499.65,15479.55,15515.5,0
2016-01-15 14:15:00+05:30,15498.4,15403.0,15395.5,15517.95,0
2016-01-15 14:30:00+05:30,15400.9,15238.65,15220.65,15415.35,0
2016-01-15 14:45:00+05:30,15238.15,15216.5,15184.5,15269.0,0
2016-01-15 15:00:00+05:30,15214.5,15218.3,15154.35,15231.75,0
2016-01-15 15:15:00+05:30,15218.6,15202.45,15174.65,15229.0,0
2016-01-18 09:15:00+05:30,15165.2,15199.85,15082.15,15263.5,0
2016-01-18 09:30:00+05:30,15197.4,15157.75,15113.5,15200.95,0
2016-01-18 09:45:00+05:30,15158.45,15027.35,15009.95,15159.1,0
2016-01-18 10:00:00+05:30,15028.9,15054.75,14956.95,15062.65,0
2016-01-18 10:15:00+05:30,15054.2,15139.05,15052.65,15164.6,0
2016-01-18 10:30:00+05:30,15140.3,15188.9,15105.65,15194.3,0
2016-01-18 10:45:00+05:30,15186.35,15195.3,15154.2,15222.75,0
2016-01-18 11:00:00+05:30,15196.4,15246.75,15174.6,15270.4,0
2016-01-18 11:15:00+05:30,15247.15,15216.9,15202.3,15269.25,0
2016-01-18 11:30:00+05:30,15216.75,15203.2,15197.8,15237.0,0
2016-01-18 11:45:00+05:30,15202.85,15129.8,15093.65,15206.25,0
2016-01-18 12:00:00+05:30,15129.55,15153.8,15111.55,15181.8,0
2016-01-18 12:15:00+05:30,15149.15,15166.55,15145.55,15186.8,0
2016-01-18 12:30:00+05:30,15160.15,15199.95,15153.95,15204.95,0
2016-01-18 12:45:00+05:30,15204.1,15206.15,15189.45,15224.8,0
2016-01-18 13:00:00+05:30,15204.7,15188.75,15159.45,15221.4,0
2016-01-18 13:15:00+05:30,15186.2,15117.75,15108.05,15191.3,0
2016-01-18 13:30:00+05:30,15119.2,15199.9,15119.2,15215.75,0
2016-01-18 13:45:00+05:30,15195.5,15237.2,15190.75,15262.9,0
2016-01-18 14:00:00+05:30,15238.2,15227.6,15201.65,15239.25,0
2016-01-18 14:15:00+05:30,15227.85,15179.6,15154.35,15228.5,0
2016-01-18 14:30:00+05:30,15180.85,15105.5,15098.0,15184.8,0
2016-01-18 14:45:00+05:30,15104.55,15069.3,15052.9,15126.95,0
2016-01-18 15:00:00+05:30,15066.05,15005.15,14993.9,15073.2,0
2016-01-18 15:15:00+05:30,15004.7,15015.9,15004.7,15043.65,0
2016-01-19 09:15:00+05:30,15086.75,15126.85,15086.75,15159.0,0
2016-01-19 09:30:00+05:30,15120.15,15158.2,15112.15,15176.75,0
2016-01-19 09:45:00+05:30,15158.0,15276.95,15156.85,15283.7,0
2016-01-19 10:00:00+05:30,15277.5,15234.1,15211.4,15279.05,0
2016-01-19 10:15:00+05:30,15234.3,15184.95,15172.3,15249.7,0
2016-01-19 10:30:00+05:30,15185.85,15237.25,15182.25,15237.25,0
2016-01-19 10:45:00+05:30,15234.65,15274.5,15221.45,15276.0,0
2016-01-19 11:00:00+05:30,15272.4,15247.2,15245.4,15291.45,0
2016-01-19 11:15:00+05:30,15247.05,15268.65,15235.35,15275.0,0
2016-01-19 11:30:00+05:30,15267.15,15275.05,15257.15,15294.4,0
2016-01-19 11:45:00+05:30,15275.25,15230.9,15230.9,15285.25,0
2016-01-19 12:00:00+05:30,15232.2,15272.65,15231.0,15281.2,0
2016-01-19 12:15:00+05:30,15271.85,15292.95,15261.6,15322.05,0
2016-01-19 12:30:00+05:30,15289.85,15299.4,15275.0,15305.55,0
2016-01-19 12:45:00+05:30,15299.4,15279.75,15277.1,15308.45,0
2016-01-19 13:00:00+05:30,15278.35,15304.2,15278.35,15338.2,0
2016-01-19 13:15:00+05:30,15304.4,15283.9,15252.25,15324.7,0
2016-01-19 13:30:00+05:30,15282.75,15296.45,15270.45,15313.0,0
2016-01-19 13:45:00+05:30,15296.1,15279.1,15279.1,15318.5,0
2016-01-19 14:00:00+05:30,15279.35,15277.2,15247.8,15282.35,0
2016-01-19 14:15:00+05:30,15278.05,15275.05,15252.0,15279.9,0
2016-01-19 14:30:00+05:30,15275.0,15226.1,15189.35,15278.8,0
2016-01-19 14:45:00+05:30,15226.9,15259.5,15203.2,15272.9,0
2016-01-19 15:00:00+05:30,15259.9,15259.9,15245.8,15277.8,0
2016-01-19 15:15:00+05:30,15262.5,15293.75,15247.45,15304.1,0
2016-01-20 09:15:00+05:30,15059.5,14932.05,14904.3,15533.45,0
2016-01-20 09:30:00+05:30,14936.5,14841.1,14839.5,14950.7,0
2016-01-20 09:45:00+05:30,14840.65,14924.9,14810.5,14924.9,0
2016-01-20 10:00:00+05:30,14925.0,14921.2,14906.0,14952.5,0
2016-01-20 10:15:00+05:30,14921.9,14921.15,14901.7,14949.1,0
2016-01-20 10:30:00+05:30,14921.2,14902.65,14882.9,14921.35,0
2016-01-20 10:45:00+05:30,14906.2,14920.2,14886.6,14927.5,0
2016-01-20 11:00:00+05:30,14921.6,14900.85,14886.05,14925.65,0
2016-01-20 11:15:00+05:30,14902.25,14912.35,14899.05,14927.0,0
2016-01-20 11:30:00+05:30,14913.25,14892.65,14882.0,14924.65,0
2016-01-20 11:45:00+05:30,14891.4,14869.75,14854.7,14910.5,0
2016-01-20 12:00:00+05:30,14870.5,14925.65,14865.75,14927.8,0
2016-01-20 12:15:00+05:30,14925.15,14884.45,14883.05,14926.55,0
2016-01-20 12:30:00+05:30,14884.5,14893.55,14862.85,14894.7,0
2016-01-20 12:45:00+05:30,14894.55,14866.35,14863.9,14911.25,0
2016-01-20 13:00:00+05:30,14864.55,14884.15,14843.7,14904.9,0
2016-01-20 13:15:00+05:30,14884.8,14861.65,14841.25,14909.65,0
2016-01-20 13:30:00+05:30,14861.8,14868.0,14837.55,14880.65,0
2016-01-20 13:45:00+05:30,14869.15,14836.6,14822.65,14870.7,0
2016-01-20 14:00:00+05:30,14834.1,14823.35,14785.1,14847.45,0
2016-01-20 14:15:00+05:30,14820.9,14785.0,14772.1,14823.8,0
2016-01-20 14:30:00+05:30,14783.1,14790.05,14754.95,14809.55,0
2016-01-20 14:45:00+05:30,14788.7,14886.7,14768.0,14889.9,0
2016-01-20 15:00:00+05:30,14887.15,14942.6,14878.9,14943.75,0
2016-01-20 15:15:00+05:30,14944.95,14970.4,14917.0,14975.5,0
2016-01-21 09:15:00+05:30,15132.2,15300.1,15132.2,15364.6,0
2016-01-21 09:30:00+05:30,15298.05,15233.1,15205.7,15306.35,0
2016-01-21 09:45:00+05:30,15233.4,15218.35,15172.2,15233.5,0
2016-01-21 10:00:00+05:30,15217.85,15191.25,15185.6,15230.05,0
2016-01-21 10:15:00+05:30,15191.35,15196.85,15160.2,15208.7,0
2016-01-21 10:30:00+05:30,15196.7,15078.75,15066.35,15202.05,0
2016-01-21 10:45:00+05:30,15076.35,15147.15,15065.05,15170.05,0
2016-01-21 11:00:00+05:30,15148.2,15130.85,15120.85,15167.2,0
